ID,Username,CreateDate,Biased,Keyword,Text
1145984109119979522,PoliticsBloke,2019-07-02 09:14:37+00:00,0,ZioNazi,"Hi @TheIHRA,  Maybe the terms Zio, ZioNazi, ZioScum &amp; other similar slurs could be included in your next definition https://t.co/qj4gVbQnQ9"
1212618490978480128,JewRussophile,2020-01-02 06:15:52+00:00,0,Israel,"Ehud Barak, former Israel Prime Minister &amp; business partner of Mossad agent Jeffrey Epstein, visiting Epstein�s compound.   Any questions? https://t.co/7UZgShaUP7"
1222013477511946242,AFunnyValentine,2020-01-28 04:28:11+00:00,0,Jews,@AFunnyValentine @Squill_whispers Sure it is they helped him form the final solution for the Jews...they had much to do with WW2
1134473779537514496,grendyll,2019-05-31 14:56:41+00:00,0,Jews,Paul Nehlen is a white supremacist who wants to remove Jews from the U.S. and wears a T-shirt celebrating the Tree https://t.co/P11MD1ZyKt
1438145470216478729,klassikist,2021-09-15 10:19:34+00:00,1,Israel,"Instead of taking care of its people, America pumps tons of taxpayer cash into the apartheid state of Israel. #FreePalestine"
1579081405967257600,steviego48,2022-10-09 12:08:39+00:00,0,Israel,RT @DrAseemMalhotra: BREAKING:  ‘Top cardiologist calls for halt to COVID vaccination’   ‘Use of mRNA COVID vaccines should be halted until independent investigators are given access to the raw data from the clinical trials’   Via Israel National News   https://t.co/q8iKPwuyK0
1576992687596916736,DenisLeFantome,2022-10-03 17:48:50+00:00,0,Israel,RT @leonidvolkov: @elonmusk Can’t wait to read your one-tweet solutions for Israel/Palestine and Gondor/Mordor please
1255472644285235201,nojoe21,2020-04-29 12:22:58+00:00,0,Jews,"RT @johncardillo: Notorious anti-Semite terror supporter Linda Sarsour?s BFF, B?rgermeister Warren Wilhelm, has a message for NYC?s Jews:"
1294056228386217986,InsuranceChomp,2020-08-13 23:40:21+00:00,0,Israel,Israel-UAE peace deal is truly historic and a tremendous diplomatic achievement.� The president deserves enormous credit.� More on radio this evening.
1249090982211129348,20Aristotle,2020-04-11 21:44:31+00:00,0,Jews,"@TravisAllen02 @RepThomasMassie Lock who up, the Jews or the Christians?"
1393560915392581632,Limpopo_Mental,2021-05-15 13:36:27+00:00,1,Israel,"RT @Rhangani_: South Africa will never cut ties with Israel, Jews own corporate South Africa which in turn funds ANC."
1081975617522946049,EccEveryday,2019-01-06 18:07:44+00:00,1,ZioNazi,#ForTheRecord #SwissCheeseandBayonets also brought out long lines of what I can only assume are Hidden Hand ZioNazi https://t.co/Y5fgNtkSx9
1299191505878421504,HappyManor,2020-08-28 03:46:07+00:00,0,Israel,@kach022 @AkitaY_ @polychromaticx @USPoliticsPoll And he brought troops home from syria  And facilitated formal relations between israel and UAE strengthening the coalition against iran.   Both without starting any wars.
1232824649643446272,nyneuropsych,2020-02-27 00:27:55+00:00,0,Jews,"@HenMazzig They started with the Jews, whitewashing their role in the Holocaust. Now they come for gay people. Who next before the international community steps in? What if YOU are next?"
1609464228045365248,Ahmad_aig,2023-01-01 08:19:09+00:00,0,Israel,Statement: It is a sad day when the 🇬🇧 government votes against a 🇺🇳resolution calling on the @CIJ_ICJ to adjudicate on the legality of Israel’s military occupation. [1/4] https://t.co/RGIPOwuKwh
1394444202025525249,jcschmieder,2021-05-18 00:06:19+00:00,0,Israel,"RT @TennantRob: I’m not usually a big fan of Wiki, but this is a good timeline of how rockets from Palestine led to sorties from Israel. Historically, many excuses have been given by the Palestinians for why it was necessary to rain rockets down on the Jews.  https://t.co/D4wOmVXd52"
1295632696538836993,Victor76837717,2020-08-18 08:04:41+00:00,0,Israel,"""This deal came together as a result of negotiations between Israel and the United Arab Emirates, facilitated and led by the United States,"" Jared Kushner writes. \n\nA strategic policy shift by President Trump three and a half years ago laid the foundation. https://t.co/SebqD7IZox"
1228222725157613568,dotnet_Editor,2020-02-14 07:41:31+00:00,0,Jews,"In 1941 Jews in the occupied Netherlands were still allowed to use sport facilities. A year later, in July 1942, deportations to extermination camps began. https://t.co/Ebl8LkpUUa"
1310212762904211457,mirikrantz,2020-09-27 13:40:39+00:00,0,Jews,"The Jewish holiday of #YomKippur begins tonight at sundown.\n\nWe wish Jews in Israel &amp; around the world ""Gmar Chatima Tova"" &amp; a meaningful holiday. May you be sealed in the book of life. https://t.co/stjeeVoHXA"
1252201535116922881,Lyndagee49,2020-04-20 11:44:45+00:00,0,ZioNazi,"Just another @UKLabour supporter/member pretending to be Jewish whilst calling us ""ZioNazis"" (white supremacist talk for Jews) &amp; announcing Jews are ""pedophiles.""\n\nHard left = Far-right, two cheeks of the same arse.\n\n#LabourAntisemitism https://t.co/xffSdJ9B3d"
1609976503860707329,Jon_461_7,2023-01-02 18:14:45+00:00,0,Jews,"@EstherSolomon @haaretzcom Exactly, it is pointless national suicide with no point as there is no Nazis. I am ok to going back to it in emergency cases where 1/4 Jews are being persecuted bc of their heritage otherwise it is about tike to get rid of it."
1652374954241867779,NunyaBiness14,2023-04-29 18:11:03+00:00,0,Jews,"On August 19, 1991, A tragic car accident in Crown Heights Brooklyn that Al Sharpton escalated into a full-blown pogrom against the Jews is what led to the worst outbreak of Anti-Semitic violence in modern American history. Sharpton also led a March saying “kill the Jews� twice… https://t.co/7kAhpccVz4 https://t.co/ua75PMsQ6f"
1345871796797583360,svenyo4U,2021-01-03 23:16:56+00:00,0,Israel,"Our data on COVID-19 vaccinations is updated: https://t.co/03pQ8rRViP  Daily doses administered per million ???? Israel 13,380 ???? United States 985 ???? Denmark 848 ???? Bahrain 717 ???? Russia 466 ???? Germany 432 ???? Poland 402 ???? Argentina 346 ???? Estonia 290 ???? Oman 270  All countries ?? https://t.co/8av3NpmiR4"
1233604369473511424,TrueColorzx1,2020-02-29 04:06:15+00:00,0,Israel,"Israel set to be investigated for war crimes in Palestinian Territories, ICC announces https://t.co/M2BZtcUH74"
1227888265887440897,Hasan08931491,2020-02-13 09:32:30+00:00,1,ZioNazi,"#Apartheid zionazist... Ethnic cleansing, land seizure, home demolition, military occupation, bombing of Gaza.. Israel is copying South Africa very well  #SobatPalestinaINA  #IsraeliCrimes https://t.co/vYnnnQIG8U"
1295830257472278529,Leonard3Tina,2020-08-18 21:09:43+00:00,0,Israel,Israel has been bombing Gaza for seven consecutive nights. \n\nThe few news sources that are even reporting it are just reproducing IDF press releases almost word for word.
1547145332110364674,termogene_,2022-07-13 09:06:06+00:00,0,Israel,RT @israel_obasola: Breakfast Wars: The F**k boy Awakens https://t.co/uzRKsjWfH0
1216433098650316800,Christo76267756,2020-01-12 18:53:45+00:00,0,Jews,"Why are so many american jews ,anti semitic them selves? Whats up with that ,Every Jew should be pro Israel.I converted to Judaism 30 years ago in Israel,and Im Pro Israel ."
1242197959413989377,jordynaps,2020-03-23 21:14:07+00:00,0,Jews,Y?all ever hear about how Jews weren?t as heavily impacted by the plague
1241496354721013764,EyeOnTheWorld,2020-03-21 22:46:11+00:00,0,Jews,RT @michaeldickson: #Coronavirus: Jews deliver food to Poles who saved Jews during Holocaust  https://t.co/fHHYZsW6CO
1523541997415370752,KamalJafri,2022-05-09 05:54:52+00:00,0,Israel,"RT @ShibleyTelhami: Israel to approve 4,000 housing units for Jewish settlers in occupied West Bank -- which is illegal under international law https://t.co/QMv0vHE1ae"
1223210135905943553,maniksharma_7,2020-01-31 11:43:17+00:00,0,Jews,"If Arnab Goswami was there in 1940,\n\nHe would blame Jews for provoking Hitler to make concentration camps https://t.co/TTo1qJAqXX"
1594116370597351426,micmah88,2022-11-19 23:52:14+00:00,0,Israel,"RT @mrddmia: @elonmusk The Supreme Leader of Iran, who uses his Twitter account to call for the destruction of Israel, is still on Twitter.  But @realDonaldTrump is not. https://t.co/7qBVXk2vjt"
1293617099437375489,KevLute,2020-08-12 18:35:25+00:00,0,Jews,@SatmarNation @rachellazarus @SimchaGoldstein @avitalrachel @TheBelaaz Well would he be forcing anyone and I don�t see any president urging Jews to leave?
1360215117078671360,Max_YT7,2021-02-12 13:12:10+00:00,0,Jews,@normski2000 @CarlosS1kRR @deGooder @JonathanPieNews Corporations protecting profits and their image by firing those who pose a risk is not comparable to how Jews were treated in Nazi Germany. \n\nWhere did I say she should get fired? \n\nYou clearly do not know what an SJW is
1505955042431578117,Waled06920553,2022-03-21 17:10:36+00:00,0,Israel,"BREAKING: Egypt's President Al-Sisi just met with Abu Dhabi Crown Prince #MBZ in Sharm El-Sheikh, where Israel's PM Bennett also arrived there on an unannounced visit to meet with President Al-Sisi. https://t.co/TwDt2cOEFf"
1511593548700921858,profesorsa_,2022-04-06 06:36:00+00:00,0,Israel,BREAKING: Israel accuses Russia of war crimes in Ukraine
1220347216419676162,health_life_fit,2020-01-23 14:07:04+00:00,0,Jews,"India is not only a place where Jews never faced anti-semitism or persecution, it is also a county that provided a safe haven to Jews escaping the #Holocaust. #NeverForget #UnitedinMemory75 https://t.co/cBFLE9an6z"
1287761163200208899,Esqincharge,2020-07-27 14:46:01+00:00,1,Jews,"The history of Blacks &amp; Jews has been improperly portrayed in our society. The Quran implores us to ""argue in the best manner"" to resolve conflicts between us. The words &amp; scholarship of Jewish rabbis, historians, &amp; prominent leaders should be respected &amp; more carefully studied: https://t.co/tfTBon91aJ"
1560971395789635589,R3sid3nt3vil4,2022-08-20 12:45:56+00:00,0,Israel,@KvesZoltn @ruskhat @thomasg2626 @CodornicesPark @RepRashida Keep it civil? You were just dismissing the assassination of a journalist by the IDF as if it were somehow anti-semitic to hold Israel accountable for war crimes. You must not be Jewish because no one who loves God would act like that.
1405268923243655173,Blackpi45721619,2021-06-16 20:59:54+00:00,1,Jews,IM A MUSLIM AND I WILL NOT STAY SILENT! I HAVE THE RIGHT TO SPEAK UP FOR MY RELIGION. PALESTINIANS literally throw rocks too protect themselves while Jews are throwing bombs at them..AND STILL PPL CALL PALESTINIANS TERRORIST
1270540403297546241,Samloyal23,2020-06-10 02:16:52+00:00,0,Jews,"What about Zionist Jews? That�s more than 90% of us. Have you thought this through, Genius? https://t.co/boxujQVeRr"
1299721410621984769,rmck2bbc,2020-08-29 14:51:46+00:00,0,Jews,"In 1348, Pope Clementine issued two papal bulls cautioning that Jews couldn't be the cause of the Black Death, because there was no pattern linking Jewish habitation and plague\n\nNobody cared\n\nToday, nobody cares that there is zero link between lockdowns and COVID-19 deaths"
1162208912105328641,sondray,2019-08-16 03:46:12+00:00,0,Jews,"This would be silly if it wasn't the president of the United States, transparently trying to convince Jews to vote Republican. As a Jew &amp; a supporter of Israel (if not all of its policies), I reject this political manipulation. Trump doesn't represent our values. https://t.co/V5vpAJ44Ve"
1577187732769492992,basoamir,2022-10-04 06:43:52+00:00,1,Israel,"RT @Kuffiya3: In a shameful act, the European Union (EU) held the Association Council meeting with Apartheid Israel after ten years of suspension, despite calls to cancel it over the Israeli occupation's crimes against Palestinians. https://t.co/0swPR8T4MH"
1593343539064233985,LaniSerota,2022-11-17 20:41:17+00:00,0,Jews,@FatguyFreddy @academic_la Because the hatred of Jews is a horseshoe - left and right. You are awesome and we are grateful.
1555803960048586753,BBfromPA,2022-08-06 06:32:24+00:00,0,Israel,RT @FiorellaIsabelM: Israel &amp; Ukraine are committing genocide using US weapons &amp; the “U.S left� is still entertaining the idea that AOC 1) is left 2) more importantly is a “best bet� when she’s voted for every single imperialist legislation along with neocons &amp; Dems. That’s why the empire continues. https://t.co/oxrpLCR71J
1190777143355162625,alyssawaking,2019-11-02 23:46:09+00:00,0,Jews,"@40ronin @AOC the holocaust was completely legal. saving jews was an offense punishable by death. just because something is legal doesnt make it right, and just because something is illegal doesnt mean it's evil."
1405852671953850380,ModernEraNews,2021-06-18 11:39:31+00:00,0,Israel,RT @sircryptalot: ➡�🇮🇱 #News Now📽�: Friday demonstrations outside Al Aqsa.   #Jerusalem #Israel #DomeOfTheRock #AlAqsa   👇 https://t.co/DKtfhqqdfs
1089708586173792256,ChristophLoewen,2019-01-28 02:15:47+00:00,0,Jews,"On #HolocaustMemorialDay, #WeRemember the millions of Jews killed during the holocaust. We also bring attention to the many CA survivors who are still waiting for justice for the theft of their property 70+ yrs ago &amp; urge EU nations to provide survivors w/ a measure of justice."
1287132282675965955,AgentCrooky,2020-07-25 21:07:04+00:00,0,Jews,@ZubyMusic Now some ppl thought they have a free pass to be openly racist against white ppl &amp; jews. These #NickCannon statements that white people were subhumans &amp; all the people cheering... One doesnt need to be a psychologist to see that this will create more racism. ????? https://t.co/c0YnSfEhZo
1243003335415869442,DiceyPrince_,2020-03-26 02:34:23+00:00,0,Jews,"Adolf is remembered for his rabid antisemitic sentiment and brutal murder of 6 million Jews.\nThe truth is up until WW2, Europe had been brutally antisemitic and nobody really cared what he did with the Jews. As far back as 1219, through the edict of expulsion Edward 1 expelled.."
1282898555976458241,MUHAMMET_AHMET,2020-07-14 04:43:45+00:00,0,Israel,RT @KhaledBeydoun: Israel converted the Al-Ahmar Mosque into a Bar and Events Hall   Source: Middle East Monitor https://t.co/ukRVwRd5A3
1295470958317379585,Fionn_Grunspan,2020-08-17 21:21:59+00:00,0,Jews,"Got comments about Apartheid Israel:  Lucy Aharish a proud Israeli-Arab &amp; Muslim. Israels lead News Presenter &amp; Journalist.  At public Israeli Independence Day events, she dresses up as Queen Esther; a revered historical leader of Jews.  Married to Israels lead Jewish actor. https://t.co/AelTDVJcwp"
1605922191794614272,Angiepolicelli2,2022-12-22 13:44:21+00:00,0,Israel,RT @BethanyofWhat: @h_happystar @wolsned This is about Israel...not UK. They have been gathering genetic samples worldwide though just not as blatantly.
1393073816696332288,ptry_azly,2021-05-14 05:20:54+00:00,1,Israel,"RT @AimanPsikologi: Yes.  1. Because Israel kidnapped and torture the children of Palestine, not use them as a shield.  2. Because Israel launched the rockets towards the civilian, not store in there.  3. Because Israel turned the hospitals into a flat area by bombing them, not as a launchpad.  🤷��♂� https://t.co/ZMpY28Zrui"
1401380796804440067,CubnKira,2021-06-06 03:29:53+00:00,0,Jews,"@MuslemBinAlArab @RashidaTlaib If you want to call her a Jew hater, that is apropos as well.\nTlaib hates America and hates Jews &amp; tries to divide us all."
1598413232494055424,UThandoKayise,2022-12-01 20:26:26+00:00,0,Jews,"RT @maxberger: We can joke all we want, but let's not forget that upon buying Twitter, the richest man in the world immediately welcomed Kanye West and Donald Trump back onto the platform.   Kanye announced a war on Jews, Trump met with him, and they're both still welcome on this platform."
1292420557200330752,AndyGilder,2020-08-09 11:20:47+00:00,0,Jews,"Not content with isolating themselves from Jews and centrists, the crank left has now unironically turned its guns on the age group of the Jezziah himself. https://t.co/WA6jAjCgVy"
1290749008785309698,Mastodonquijote,2020-08-04 20:38:39+00:00,0,Israel,RT @thehussein1001: The Pakistani passport continues to be the biggest troll to Israel https://t.co/akC0JX4Bt0
1153638504515219456,Afro_ninja12,2019-07-23 12:10:27+00:00,0,Kikes,"@CB_HTID @IlhanMN Meanwhile in Charlottesville you had Americans with SS and Nazi flags chanting ""kill the kikes ra https://t.co/V7RzYdDCdV"
1096251351842078720,odd_opinions5,2019-02-15 03:34:24+00:00,0,Kikes,"@jbouie well, he has a point speaking for my fellow kikes, we are untrustworthy, esp when cash is involved"
1345403067374718978,SOAR058,2021-01-02 16:14:22+00:00,1,Jews,"RT @FarmanafridiM: YasserAl-Habib in his movie aims to satisfy Jews&amp;Christians by saying that after the death of the Prophet?, his family were tortured and were denied their right to Government, this is a Jewish narrative on Islamic History!   Deport Infidel Yasser Al  #WeCondemnBlasphemousMovie https://t.co/5AEo33IB31"
1357005200675000325,TheCsar,2021-02-03 16:37:06+00:00,0,Jews,"@johnmcintire It is simply amazingly how it always gets back to the core groups that the KKK hates, blacks, Catholics and Jews! I wonder if they have updated the hate manual to be more inclusive to include Hispanics, Muslims and Asians. I know they hate them but do you vote on who is included?"
1290857646287880193,yossarian44,2020-08-05 03:50:20+00:00,1,Jews,@amused_voter @LBCNews Just like the Polish Jews in 1930s Germany... according to German newspapers at the time.\nGoogle 'Die St�rmer'.
1191454620347961345,LitLat,2019-11-04 20:38:12+00:00,0,Kikes,"Richard Spencer is a fucking Nazi.\nDon't believe it?\nListen to this.\n\n""Little fucking kikes, they get ruled by people like me. Little fucking octaroons. My ancestors enslaved those pieces of fucking shit."" via @Avi_Bueno\n#mondaymorning @mondaymotivation \nhttps://t.co/zGMD8inyyJ"
1332969816534093825,AQ_Nizami,2020-11-29 08:49:04+00:00,1,Israel,"Recognizing Israel is tantamount to mass suicide. Palestine is one of the red zones of the Muslim Ummah. It is not just a piece of land, it is a piece of the heart of the Islamic world as it is the first qiblah of Muslims.\n#AllForPalestine https://t.co/zZosOKaZ6Z"
1265794258491113472,AnacondaVirtue,2020-05-27 23:57:23+00:00,0,Israel,RT @FlagsMashupBot: U.S. Virgin Islands  (????) + Israel (????) = U.S. Virgin Israel: https://t.co/QGqrfA9IPv
1648394337284390912,busyakram007,2023-04-18 18:33:30+00:00,0,Israel,Netanyahu: Peace with #SaudiArabia would be 'giant leap' towards ending Arab-Israeli conflict https://t.co/cMmx9ihQuE
1288250490397097984,JJRfromNYC1,2020-07-28 23:10:26+00:00,0,Jews,Uh leftist jtwitter always preaches about how all Jews should be nice to each other but they are some of the meanest people I have ever met.
1272905031528992769,MLAS,2020-06-16 14:53:03+00:00,0,Jews,"RT @EddieZipperer: Meanwhile, a group of Orthodox Jews just had to cut the lock off their park in the same city."
1151795560082362368,rebeccafowler37,2019-07-18 10:07:15+00:00,1,ZioNazi,RT @Max_Gross: @CatPurry9 Abe is just your typical garden variety Zionazi
1515785836335411201,Tawadros15,2022-04-17 20:14:39+00:00,0,Jews,@pixelatedboat The Jews counted their days differently than we do now. So you're saying that Jews are scummy liars? that sounds a little Antisemitic there
1270803144147075075,zaakiyhwh,2020-06-10 19:40:54+00:00,1,Jews,"YHWH is the GREATEST, prophecy fulfilled bring them out!!\n Esau/Edomites/Jews/The Real Goyim/Robbers/Imposters/The Orginal Bullies just to name a few vile things...?? https://t.co/MofCfo4mDn"
1506669142610522125,martinartist_19,2022-03-23 16:28:10+00:00,0,Jews,@MichalSabra It will never change until all of Israel is for Jews and others who are not trying to kill Jews.
1377190441817415681,CorbynForever,2021-03-31 09:26:02+00:00,0,Jews,"I don't see the need for all these long-winded ""definition"" documents. I agree with Tony Greenstein: the dictionary definition of anti-Semitism is all you need: hatred of or prejudice against Jews as Jews."
1513957782722129924,AlexanderBellas,2022-04-12 19:10:38+00:00,0,Israel,@yanisvaroufakis It is sad to see that you are against Israel. The only democracy in the Middle East. Attacked on many fronts but stand tall with determination.
1635947111408648196,libi_co,2023-03-15 10:12:40+00:00,0,Israel,🇺🇸�🇮🇱 Former NY Gov. Andrew Cuomo announces forming a new organization in order to pressure Democrats to fight criticism of Israel. https://t.co/7mH5iUpTeK
1165667585934921730,f_ashiv,2019-08-25 16:49:44+00:00,1,ZioNazi,"@barbaraslavin1 @AliVaez @FDD @mdubowitz FDD is just another shrill, nauseating offshoot of the ZioNazi lobby in the US. It should not be dignified by being taken seriously in any way. Dumbowitz is a B1TCH who probably has a lot of personal issues which he takes out as hatred towards ordinary Iranians."
1577109022976921600,RobertaAAvery,2022-10-04 01:31:07+00:00,0,Jews,@angkorwat77 @FellaOfMetal @esaagar @elonmusk Ukraine should be neutral. Musk is correct. Russia is never giving back those territories. Ukraine would just  keep fomenting ethnic hate ( just like some other dictator did against Jews) while torturing and bombing those people.
1229824829710372864,scivhr,2020-02-18 17:47:43+00:00,0,Jews,"@GoodmanGames Claiming that Jews fake antisemitic attacks, that we're secretly pulling the strings of presidents committing genocide against white America, all that crap--\n\nThat's not ""drama.""\n\nThat's violence."
1620181574447939594,AndreaT2303,2023-01-30 22:06:03+00:00,1,Israel,"Israel isn’t defending itself, it’s defending its illegal occupation of Palestinian land.\n\nArmed home intruders engaged in violence against a family living in the home they’re robbing aren’t entitled to “self-defense� during their crime. Even axioms can be disproved in context! https://t.co/uPbMRQHaYI"
1254328149099372545,NewsAboutLife,2020-04-26 08:35:09+00:00,0,Israel,"Israel reopens some businesses, eyes schools as coronavirus curbs ease https://t.co/GP1Mgly6XW #news"
1120663055526957062,Nowreally1,2019-04-23 12:17:48+00:00,0,Kikes,"""Jews""&gt;\n""Juden""&gt;\n""Kikes""&gt;\n""Rothschilds""&gt;\n""Vermin""&gt;\n""Yids""&gt;\n""Zios""&gt;\n""Zionists""&gt;\n&gt;GnasherJews\n\nThe evolution of antisemitism. Call us what you like, but we always know what you mean.\n\n#IAmGnasherJew https://t.co/DhIK0IiSir"
1309571708282712065,IyohaJenniferA,2020-09-25 19:13:20+00:00,0,Israel,10 Who was the king of Israel when David slew Goliath?\nA Saul\nB Jonathan\nC Cyrus\nD Darius
1541671250875015168,Okey81457712,2022-06-28 06:34:03+00:00,0,Jews,RT @funshographix: The Jews are proud to be Jews anywhere they are. The Germans are proud to be Germans anywhere they are. But they want me to put Nigeria first before my identity. I am Yoruba first &amp; last. and it will remain like that till Yoruba nation come to realization.
1282402379002834944,YanaMundi,2020-07-12 19:52:07+00:00,0,Israel,"@MeghanMcCain It was more idealistic before Imperialism created Israel, ironically. We need to oppose Israel's invasion of Palestine and hope that they can resolve their own conflict. There is no incentive for Israel to treat Palestine fairly as long as the US backs Israel unconditionally."
1194400081241182208,PhotoshopTruth,2019-11-12 23:42:24+00:00,0,Jews,Tlaib Ally Calls for Worldwide Murder of Jews.\nhttps://t.co/NPQ94GYrTN
1548596461356679168,hushpopi20,2022-07-17 09:12:22+00:00,0,Israel,RT @boyfromthesides: Davido and Israel are overjoyed and they share a moment Senator Ademola Adeleke was declared the winner � 🎉#OsunDecides2022 https://t.co/ZGLDKECOiX
1511492695247581187,veronique_1106,2022-04-05 23:55:15+00:00,0,Israel,"@SamRamani2 Now, how do they undo the damage they have clearly caused by denying Ukraine the Iron Dome anti-rocket system and other military equipment for which Urkaine begged them?  I'm a Jew.  For decades, Israel has been a shanda."
1295011826296594432,umarua8551,2020-08-16 14:57:34+00:00,0,Israel,Turkey has warned UAE to cut ties. But wait! firstly Turkey should cut ties with Israel then comes UAE. Isn't Turkey playing hypocritical role with Palestine and Islamic world against Israel?\n\n#IsraelUAEDeal https://t.co/l9efPJYaDO
1447753271775481860,lemanrb,2021-10-11 22:37:32+00:00,0,Israel,"We were told: �you can�t move the embassy in Israel to Jerusalem, there will be a war.� We did, and there wasn�t.   https://t.co/Qyi4Pz2VVE"
1384886228710039554,TefPoe,2021-04-21 15:06:21+00:00,1,Jews,"@K_iprono In ""Israel"" Muslims, christians, Jews, pray at the same temples. Muslims read the Bible. Abraham means the same thing to you as he does to them. So I guess it's all demonic."
1143331350180696065,onio44,2019-06-25 01:33:30+00:00,1,ZioNazi,@_whitneywebb @drbairdonline These are Zionazis.
1445473580444049414,Voice_of_Salam,2021-10-05 15:38:51+00:00,0,Israel,"Had a great time with ""Peace for Penny"" discussing my interfaith journey and going from beong anti-Israel to Zionist. Recording to follow! #salam #shalom https://t.co/BcFy1vmr0F"
1508672115226120198,allenmike734,2022-03-29 05:07:16+00:00,0,Israel,@Flight1066 @all_israel_news Cornered rat syndrome .
1293619134077566977,Sudharshan32,2020-08-12 18:43:30+00:00,0,Jews,"@MsStilettoes @vivek_pd123098 Laws cant be enforced on Muslims, Hindus need to counter-breed 4 kids, like Israeli Jews do ; Hindu women need to understand 4 hindu kids now or 5 later insider polygamous islamic harem"
1457612862860431362,IjazAhmadDanis1,2021-11-08 07:36:02+00:00,0,Jews,The Nazis banned Jews from praying at their synagogue on the Sabbath.\n\nHindu nationalists are banning Muslims from praying at their mosque on Namaz.
1400432225879998465,joejaggi,2021-06-03 12:40:36+00:00,1,Israel,"RT @sarahkendzior: ""What’s critical to know is that these plans are ongoing, even though Kushner is no longer in the White House. The biggest example of this is what former Trump officials and GOP members are currently doing in Israel."" --@gaslitnation https://t.co/lfqaCPsQSB"
1220457724980486151,Raffiatim,2020-01-23 21:26:11+00:00,1,Israel,"Israel deliberately releases its rainwater dams, floods Khan Yunis in south Gaza, forces the city underwater &amp; causes a state of emergency https://t.co/3IRDCUguuE"
1622887419413405696,hollyh898,2023-02-07 09:18:07+00:00,0,Jews,@PSPersephone 1. There is no antisemitisme in the game. Goblins are goblins. They do not represent Jews. If you say they do. You are promoting nazi propaganda. \n\nSlavery is in a lot of games. And in a lot of different methods. You may as well boycot the entire gaming industry.
1445946993415704580,ZionistCommand,2021-10-07 03:00:02+00:00,0,Jews,It is easier to repeat lies about how 7.5 million Jews in tiny #Israel endanger 1.8 BILLION Muslims \nThan do the math or look at a map and realize how stupid that claim is.\n\n#WeirdFacts https://t.co/YTYFsBvuNN
1519376257498107904,24nagyelshafie,2022-04-27 18:01:43+00:00,1,Israel,"Ani-Islam?2)Following Assassination of J. Kennedy by Israel 1963? Most of them have been described by the Qur�an as seeking corruption on earth and they are the most hateful and hostile to Muslims,(Allah said: Christians are the closest people to Muslims\nhttps://t.co/xaTd4pDUZK"
1191135227449462789,360CNN,2019-11-03 23:29:03+00:00,1,ZioNazi,"Video: Sick, #WarCriminal, Human Rights Abusing Ultra-Racist ZioNazi Apartheid Israeli police shoot Palestinian in the back for fun. US Taxpayers forced to fund this awful genocide and mass murder. @SpeakerPelosi @RepAOC @SenWarren @Lawrence @Maddow  https://t.co/P3xIw8ijCH"
1561130839760584704,AltLylaLane,2022-08-20 23:19:31+00:00,0,Jews,RT @ReallyAmerican1: MAGA candidate for Arizona Governor just endorsed a political candidate who said “Jews will go to hell. I'm not beholden to Jews and I ain't owned by the Jews.”
1570896348031094784,AKMacTavish,2022-09-16 22:04:09+00:00,0,Israel,"@hasanhatrash @matt_chitown @OldPrague @Soso_patriot Claiming there is #apartheid in Israel is a delusion. Claiming there is an occupation is another delusion. Occupation of what pray-tell? Jordan? #Palestine was a British mandate, for a future #Jewish State! Had nothing to do with Arabs, it's all a delusion! #Israel #Palestinians"
1393656458047369216,Khadi_du_sahara,2021-05-15 19:56:07+00:00,0,Israel,"RT @AyeshaASiddiqi: more effective than donating to Palestine is boycotting products from Israel. support the Boycott, Divest, Sanction movement"
1395450096297381906,amr_hitler,2021-05-20 18:43:23+00:00,0,Israel,"RT @RamAbdu: Horrific!  After targeting the largest plumbing and infrastructure factory today—Siksik—Israel targeted almost every other large factory left operating in Gaza. Israel commits horrific crimes not only against the murdered, but also against those left alive. #GazaUnderAttack https://t.co/CweYhr5tn5"
1274076199912976389,Ruthanasia,2020-06-19 20:26:51+00:00,0,Israel,Incarcerated by israel for 13yrs for seeking freedom � the man who said 'prisoners are living martyrs' &amp; 'israeli jails are graves for the living� https://t.co/7GQvqzyBbV
1285980801256095745,willchamberlain,2020-07-22 16:51:30+00:00,0,Jews,"How about you take the word of the dozens of Jews and people of Jewish descent who work with @JackPosobiec to fight anti-semitism, you hacks https://t.co/xWZkEpRSAQ"
1263344330481135617,HBwriterMike,2020-05-21 05:42:14+00:00,0,Jews,Why does he single out Jews?  Where's the ACLU? https://t.co/TQ7Kl2Y8ta
1634332058876014592,BibleVRT,2023-03-10 23:15:01+00:00,0,Israel,"..Israel said to Samuel, ""Do not cease to cry to the LORD our God for us, that He may save us from the hand of the Philistines.""\n1Sm7:8 NASB"
1181146471095099392,arjundsage,2019-10-07 09:57:18+00:00,0,Jews,"Friedrich asked, Can you imagine someone saying that about Kristallnacht, the first Nazi pogrom against the Jews, https://t.co/Wl7s7VP65x"
1512285655186829327,Kavkazic,2022-04-08 04:26:11+00:00,0,Jews,@bahar_bemer @ManyDoubleYous @FizuliJ @Reuters You treat Jews good because you need Israel on your side lol. During the Baku pogroms Jewish people were also targeted by Azeri mobs.
1232495987626627072,EmmasBugsBunny,2020-02-26 02:41:56+00:00,0,Jews,"Oh no, they just brought up Israel and the Jews...this is gonna get messy"
